,idx,target,captions,path
3700,3700,0,there is a bird that is sitting on a branch in the bamboo,154.Red_eyed_Vireo/Red_Eyed_Vireo_0115_157004.jpg
3701,3701,0,there is a bird that is standing on the beach by the water,154.Red_eyed_Vireo/Red_Eyed_Vireo_0077_157005.jpg
3702,3702,0,there is a bird that is sitting on a tree branch,154.Red_eyed_Vireo/Red_Eyed_Vireo_0111_157030.jpg
3703,3703,0,there is a bird that is sitting on a bamboo tree,154.Red_eyed_Vireo/Red_Eyed_Vireo_0086_157038.jpg
3704,3704,0,there is a bird that is sitting on a tree branch,154.Red_eyed_Vireo/Red_Eyed_Vireo_0083_157063.jpg
3705,3705,0,there is a bird that is flying in the air in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0045_157252.jpg
3706,3706,0,there is a bird that is sitting on a branch in the woods,154.Red_eyed_Vireo/Red_Eyed_Vireo_0095_157082.jpg
3707,3707,0,there is a bird sitting on a rock in the middle of a bamboo forest,154.Red_eyed_Vireo/Red_Eyed_Vireo_0106_157102.jpg
3708,3708,0,a close up of a bird sitting on a branch of a plant,154.Red_eyed_Vireo/Red_Eyed_Vireo_0109_157176.jpg
3709,3709,0,there is a bird that is perched on a tree in the woods,155.Warbling_Vireo/Warbling_Vireo_0116_158740.jpg
3710,3710,0,there is a bird that is sitting on a branch in a bamboo forest,155.Warbling_Vireo/Warbling_Vireo_0017_158271.jpg
3711,3711,0,there is a small bird that is standing in the grass,155.Warbling_Vireo/Warbling_Vireo_0079_158791.jpg
3712,3712,0,araffe bird perched on a perch in front of a bamboo forest,155.Warbling_Vireo/Warbling_Vireo_0067_158283.jpg
3713,3713,0,there is a bird that is sitting on a branch of a tree,155.Warbling_Vireo/Warbling_Vireo_0104_158800.jpg
3714,3714,0,there is a bird that is sitting on a branch in the middle of a bamboo forest,155.Warbling_Vireo/Warbling_Vireo_0119_158819.jpg
3715,3715,0,there is a bird that is sitting on a tree branch,155.Warbling_Vireo/Warbling_Vireo_0002_158319.jpg
3716,3716,0,there is a bird that is sitting on a branch in the woods,155.Warbling_Vireo/Warbling_Vireo_0056_21117.jpg
3717,3717,0,there is a bird that is sitting on a branch in the middle of a forest,155.Warbling_Vireo/Warbling_Vireo_0004_158376.jpg
3718,3718,0,arafed bird flying over a lake with trees and mountains in the background,155.Warbling_Vireo/Warbling_Vireo_0045_158399.jpg
3719,3719,0,there is a bird sitting on a branch in front of a statue,155.Warbling_Vireo/Warbling_Vireo_0014_158412.jpg
3720,3720,0,there is a bird that is flying over the water,155.Warbling_Vireo/Warbling_Vireo_0132_158420.jpg
3721,3721,0,there is a bird that is sitting on a bamboo tree,155.Warbling_Vireo/Warbling_Vireo_0077_158427.jpg
3722,3722,0,there is a bird sitting on a bamboo plant with a yellow background,155.Warbling_Vireo/Warbling_Vireo_0107_158453.jpg
3723,3723,0,there is a bird that is sitting on a branch of a bamboo tree,155.Warbling_Vireo/Warbling_Vireo_0075_158480.jpg
3724,3724,0,there is a white bird that is perched on a tree branch,155.Warbling_Vireo/Warbling_Vireo_0030_158488.jpg
3725,3725,0,there is a bird that is standing on a branch in the woods,155.Warbling_Vireo/Warbling_Vireo_0028_158492.jpg
3726,3726,0,there is a bird that is sitting on a branch in the woods,155.Warbling_Vireo/Warbling_Vireo_0061_158494.jpg
3727,3727,0,there is a bird that is sitting on a branch of a bamboo tree,155.Warbling_Vireo/Warbling_Vireo_0076_158500.jpg
3728,3728,0,there is a bird that is standing in the woods with a worm in its mouth,155.Warbling_Vireo/Warbling_Vireo_0027_158576.jpg
3729,3729,0,there is a bird that is standing on a branch in the snow,155.Warbling_Vireo/Warbling_Vireo_0097_158579.jpg
3730,3730,0,there is a bird that is sitting in the middle of a field of flowers,155.Warbling_Vireo/Warbling_Vireo_0022_158144.jpg
3731,3731,0,there is a sign that is on a pole in the woods,155.Warbling_Vireo/Warbling_Vireo_0053_158675.jpg
3732,3732,0,there is a bird that is sitting on a tree branch,155.Warbling_Vireo/Warbling_Vireo_0029_158679.jpg
3733,3733,0,there is a bird that is flying in the air over a fence,155.Warbling_Vireo/Warbling_Vireo_0016_158681.jpg
3734,3734,0,there is a bird that is sitting in a tree,155.Warbling_Vireo/Warbling_Vireo_0007_158717.jpg
3735,3735,0,there is a bird that is standing on a rail in the woods,156.White_eyed_Vireo/White_Eyed_Vireo_0136_156418.jpg
3736,3736,0,arafed image of a bird in a bamboo forest,156.White_eyed_Vireo/White_Eyed_Vireo_0074_159279.jpg
3737,3737,0,araffe jumping over a rock in the woods with a bicycle,156.White_eyed_Vireo/White_Eyed_Vireo_0122_159284.jpg
3738,3738,0,there is a yellow bird sitting in a tree with no leaves,156.White_eyed_Vireo/White_Eyed_Vireo_0064_159286.jpg
3739,3739,0,there is a bird that is perched on a tree branch,156.White_eyed_Vireo/White_Eyed_Vireo_0050_158829.jpg
3740,3740,0,arafed bird sitting on a rock in front of a lake,156.White_eyed_Vireo/White_Eyed_Vireo_0009_158830.jpg
3741,3741,0,there is a small monkey that is walking through a fence,156.White_eyed_Vireo/White_Eyed_Vireo_0126_159341.jpg
3742,3742,0,there is a bird that is flying in the air in the woods,156.White_eyed_Vireo/White_Eyed_Vireo_0102_159420.jpg
3743,3743,0,there is a bird that is sitting on a tree branch,156.White_eyed_Vireo/White_Eyed_Vireo_0110_158947.jpg
3744,3744,0,there is a bird that is sitting on a branch in the woods,156.White_eyed_Vireo/White_Eyed_Vireo_0016_158978.jpg
3745,3745,0,araffe bird perched on a woman's arm in front of bamboo trees,156.White_eyed_Vireo/White_Eyed_Vireo_0012_159495.jpg
3746,3746,0,there is a bird that is sitting on a tree branch,156.White_eyed_Vireo/White_Eyed_Vireo_0042_159012.jpg
3747,3747,0,there is a bird that is sitting on a tree branch,156.White_eyed_Vireo/White_Eyed_Vireo_0118_159036.jpg
3748,3748,0,there is a bird that is standing in the middle of a bamboo forest,156.White_eyed_Vireo/White_Eyed_Vireo_0015_159081.jpg
3749,3749,0,there is a bird that is flying in the air,156.White_eyed_Vireo/White_Eyed_Vireo_0019_159095.jpg
3750,3750,0,there is a bird that is sitting on a branch in the tree,156.White_eyed_Vireo/White_Eyed_Vireo_0040_159101.jpg
3751,3751,0,there is a bird that is sitting on a post in the woods,156.White_eyed_Vireo/White_Eyed_Vireo_0085_159119.jpg
3752,3752,0,a close up of a field with trees and flowers in the foreground,156.White_eyed_Vireo/White_Eyed_Vireo_0002_159180.jpg
3753,3753,0,there is a bird that is sitting on a bird feeder,156.White_eyed_Vireo/White_Eyed_Vireo_0082_159186.jpg
3754,3754,0,araffe bird flying over a body of water near a mountain,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0052_794973.jpg
3755,3755,0,there is a bird that is standing on the ground near a tree,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0008_159573.jpg
3756,3756,0,araffe bird on a stick in the woods with a woman in a white dress,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0079_159576.jpg
3757,3757,0,there is a small bird that is perched on a branch in the woods,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0003_794974.jpg
3758,3758,0,there is a bird that is perched on a tree branch,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0073_159583.jpg
3759,3759,0,there is a small bird that is sitting on the ground,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0009_794976.jpg
3760,3760,0,there is a yellow bird standing on the grass in the woods,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0029_794985.jpg
3761,3761,0,there is a yellow bird that is sitting on a bird feeder,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0017_794988.jpg
3762,3762,0,there is a bird that is sitting on a branch in the woods,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0080_794990.jpg
3763,3763,0,there is a bird that is flying in the air over the trees,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0035_794991.jpg
3764,3764,0,there is a bird that is flying over a wooden bench,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0064_794992.jpg
3765,3765,0,there is a bird that is sitting on a branch in the tree,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0058_794994.jpg
3766,3766,0,araffe bird sitting on a branch in a black and white photo,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0075_795004.jpg
3767,3767,0,araffe bird perched on a branch in a bamboo forest,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0066_795007.jpg
3768,3768,0,there is a bird that is sitting on a branch in the sand,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0028_795008.jpg
3769,3769,0,there is a bird that is perched on a tree branch,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0040_159624.jpg
3770,3770,0,there is a little boy holding a bird in his arms,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0032_159632.jpg
3771,3771,0,there is a bird that is standing in the middle of some bamboo,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0070_159602.jpg
3772,3772,0,there is a small bird that is sitting on a tree branch,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0063_159677.jpg
3773,3773,0,there is a bird that is flying over a path in the woods,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0026_159686.jpg
3774,3774,0,there is a yellow bird sitting on a branch in the woods,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0006_159693.jpg
3775,3775,0,araffe bird on a snowy path in a forest,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0078_159694.jpg
3776,3776,0,there is a bird that is sitting on a branch in the tree,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0026_159744.jpg
3777,3777,0,arafed bird flying over the ocean at sunset with a bird flying in the air,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0099_159753.jpg
3778,3778,0,there is a bird that is sitting on a pole in the woods,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0062_159783.jpg
3779,3779,0,there is a bird that is standing on the ground in the woods,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0112_159839.jpg
3780,3780,0,there is a deer with a bird on its head in the woods,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0086_159860.jpg
3781,3781,0,there is a bird that is sitting on a branch in the grass,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0060_159863.jpg
3782,3782,0,there is a bird that is sitting on a branch in the dark,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0109_159883.jpg
3783,3783,0,there is a bird that is flying over a wooden walkway,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0033_159912.jpg
3784,3784,0,araffe bird perched on a woman's shoulder in a jungle,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0071_797108.jpg
3785,3785,0,there is a bird that is sitting on a branch in the woods,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0095_797113.jpg
3786,3786,0,there is a bird that is flying over the water,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0072_797114.jpg
3787,3787,0,there is a bird that is sitting on a hill in the woods,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0087_797122.jpg
3788,3788,0,there is a bird that is sitting on a branch in the grass,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0052_797125.jpg
3789,3789,0,there is a bird that is standing on the sand by the water,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0049_797129.jpg
3790,3790,0,there is a woman and a little girl that are standing together,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0045_797135.jpg
3791,3791,0,there is a bird that is sitting on a tree branch,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0073_797138.jpg
3792,3792,0,there is a bird that is standing on a rock in the woods,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0100_797142.jpg
3793,3793,0,there is a small bird sitting on a branch with a yellow ball,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0105_797143.jpg
3794,3794,0,there is a bird that is standing on a branch in the woods,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0077_797144.jpg
3795,3795,0,there is a bird that is sitting on a branch in the grass,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0081_159963.jpg
3796,3796,0,there is a bird that is sitting on a bamboo tree,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0097_159974.jpg
3797,3797,0,there is a bird and a deer standing in the snow,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0078_797163.jpg
3798,3798,0,there is a bird that is sitting on a branch in the tree,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0005_159739.jpg
3799,3799,0,there is a bird that is sitting on a rock by the water,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0089_797141.jpg
3800,3800,0,there is a woman in a military uniform holding a bird,159.Black_and_white_Warbler/Black_And_White_Warbler_0098_160808.jpg
3801,3801,0,araffe bird perched on a branch in a bamboo forest,159.Black_and_white_Warbler/Black_And_White_Warbler_0072_160353.jpg
3802,3802,0,araffe bird perched on a branch in a bamboo forest,159.Black_and_white_Warbler/Black_And_White_Warbler_0074_160361.jpg
3803,3803,0,there is a bird that is standing in the water near some grass,159.Black_and_white_Warbler/Black_And_White_Warbler_0078_160365.jpg
3804,3804,0,there is a bird that is flying in the air in the woods,159.Black_and_white_Warbler/Black_And_White_Warbler_0028_160371.jpg
3805,3805,0,there is a bird that is standing on the grass in the yard,159.Black_and_white_Warbler/Black_And_White_Warbler_0119_160898.jpg
3806,3806,0,arafed warbler perched on a branch in a swamp,159.Black_and_white_Warbler/Black_And_White_Warbler_0095_160406.jpg
3807,3807,0,araffe bird perched on a bamboo stalk with water droplets on it,159.Black_and_white_Warbler/Black_And_White_Warbler_0018_160438.jpg
3808,3808,0,there is a bird that is sitting on a rail in the middle of a bamboo forest,159.Black_and_white_Warbler/Black_And_White_Warbler_0022_160512.jpg
3809,3809,0,there is a bird that is standing on a fence in the woods,159.Black_and_white_Warbler/Black_And_White_Warbler_0053_160010.jpg
3810,3810,0,there is a bird that is sitting on a branch in the air,159.Black_and_white_Warbler/Black_And_White_Warbler_0127_160031.jpg
3811,3811,0,araffe and a pregnant woman holding a bird in a bamboo forest,159.Black_and_white_Warbler/Black_And_White_Warbler_0057_160037.jpg
3812,3812,0,there is a bird that is sitting on a bamboo tree,159.Black_and_white_Warbler/Black_And_White_Warbler_0081_110906.jpg
3813,3813,0,there is a bird that is sitting on a bamboo tree,159.Black_and_white_Warbler/Black_And_White_Warbler_0102_160073.jpg
3814,3814,0,araffe bird perched on a blue and green knitted bag,159.Black_and_white_Warbler/Black_And_White_Warbler_0051_160603.jpg
3815,3815,0,there is a bird that is sitting on a bamboo tree,159.Black_and_white_Warbler/Black_And_White_Warbler_0065_160111.jpg
3816,3816,0,there is a bird that is flying over the water,159.Black_and_white_Warbler/Black_And_White_Warbler_0115_160654.jpg
3817,3817,0,there is a bird that is standing in the middle of a bamboo forest,159.Black_and_white_Warbler/Black_And_White_Warbler_0086_160836.jpg
3818,3818,0,there is a bird that is sitting on a rock near a waterfall,159.Black_and_white_Warbler/Black_And_White_Warbler_0046_160202.jpg
3819,3819,0,there is a bird that is sitting on a branch in the snow,159.Black_and_white_Warbler/Black_And_White_Warbler_0007_160758.jpg
3820,3820,0,there is a bird that is flying in the air near some trees,159.Black_and_white_Warbler/Black_And_White_Warbler_0060_160764.jpg
3821,3821,0,there is a bird that is standing on a pole in the woods,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0121_161418.jpg
3822,3822,0,there is a bird that is standing in the grass by the water,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0043_161438.jpg
3823,3823,0,there is a bird that is standing in the middle of a bamboo forest,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0083_161462.jpg
3824,3824,0,there is a bird that is standing on a post in the grass,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0042_161512.jpg
3825,3825,0,there is a bird that is sitting on a fence in the woods,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0036_161517.jpg
3826,3826,0,there is a bird that is sitting on a post in the grass,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0106_161523.jpg
3827,3827,0,there is a small bird that is sitting on a box in the woods,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0002_161533.jpg
3828,3828,0,there is a man and woman hugging in a bamboo forest,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0006_161557.jpg
3829,3829,0,there is a blue and white bird flying over a tree,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0073_161558.jpg
3830,3830,0,there is a bird that is sitting on a tree branch,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0010_161169.jpg
3831,3831,0,there is a bird that is standing on a pole in the woods,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0050_161154.jpg
3832,3832,0,araffe bird on a woman's head with a bamboo fence in the background,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0061_161667.jpg
